Timestamp_24H,System_Millis_ms,GNSS_Valid,Latitude_deg,Longitude_deg,Altitude_m,Satellites_Used,HDOP,Fix_Type,Solar_Voltage_V,Solar_Current_mA,Solar_Power_mW,Battery_Voltage_V,Battery_Current_mA,Battery_Power_mW,Load_Voltage_V,Load_Current_mA,Load_Power_mW,GNSS_Power_Est_mW,System_Efficiency_pct
2025-06-13 04:31:24,22966862,0,0,0,0,0,0,0,0.0670,-0.19,0.00,3.9955,26.33,103.27,3.3109,25.42,84.17,0.00,0.0
2025-06-13 04:31:25,22967890,0,0,0,0,0,0,0,0.0656,-0.13,0.00,3.9969,26.34,105.22,3.3100,25.46,84.26,0.00,0.0
2025-06-13 04:31:26,22968921,0,0,0,0,0,0,0,0.0662,-0.01,0.00,3.9947,26.36,105.29,3.3094,25.63,84.81,0.00,0.0
2025-06-13 04:31:27,22969949,0,0,0,0,0,0,0,0.0643,0.13,0.00,3.9963,24.80,99.06,3.3088,24.69,81.70,0.00,0.0
2025-06-13 04:31:28,22970977,1,30.5312297,-90.4867613,-5.34,18,0.82,3,0.0639,-0.09,0.00,3.9975,24.88,99.43,3.3102,23.41,77.48,0.00,0.0
2025-06-13 04:31:29,22972050,0,0,0,0,0,0,0,0.0652,-0.09,0.00,3.9977,24.39,95.15,3.3102,23.16,78.31,0.00,0.0
2025-06-13 04:31:30,22973078,0,0,0,0,0,0,0,0.0641,0.05,0.00,3.9977,25.13,100.43,3.3105,24.78,78.31,0.00,0.0
2025-06-13 04:31:31,22974113,0,0,0,0,0,0,0,0.0654,0.07,0.00,3.9949,25.36,101.29,3.3104,24.97,82.61,0.00,0.0
2025-06-13 04:31:32,22975141,0,0,0,0,0,0,0,0.0658,-0.09,0.00,3.9969,24.67,98.57,3.3086,23.82,78.80,0.00,0.0
2025-06-13 04:31:33,22976169,1,30.5312133,-90.4867525,-4.72,16,0.68,3,0.0680,-0.28,0.00,3.9953,26.21,104.68,3.3082,23.98,79.35,0.00,0.0
2025-06-13 04:31:34,22977448,0,0,0,0,0,0,0,0.0652,-0.15,0.00,3.9998,24.19,96.77,3.3090,23.87,78.98,0.00,0.0
2025-06-13 04:31:35,22978478,0,0,0,0,0,0,0,0.0623,0.09,0.00,3.9963,25.51,101.93,3.3092,23.98,79.35,0.00,0.0
2025-06-13 04:31:36,22979506,0,0,0,0,0,0,0,0.0650,-0.03,0.00,3.9965,25.67,102.60,3.3096,24.86,82.28,0.00,0.0
2025-06-13 04:31:37,22980534,0,0,0,0,0,0,0,0.0666,-0.07,0.00,3.9965,24.09,96.31,3.3105,23.99,79.41,0.00,0.0
2025-06-13 04:31:39,22981562,1,30.5311960,-90.4867708,-6.51,18,0.65,3,0.0629,-0.03,0.00,3.9967,24.42,97.60,3.3090,24.19,80.05,0.00,0.0
2025-06-13 04:31:40,22982635,0,0,0,0,0,0,0,0.0652,-0.01,0.00,3.9949,24.61,98.33,3.3088,24.19,80.08,0.00,0.0
2025-06-13 04:31:41,22983665,0,0,0,0,0,0,0,0.0656,0.05,0.00,3.9965,24.93,99.61,3.3094,23.98,79.35,0.00,0.0
2025-06-13 04:31:42,22984693,0,0,0,0,0,0,0,0.0656,-0.17,0.00,3.9977,24.14,96.47,3.3098,23.59,78.06,0.00,0.0
2025-06-13 04:31:43,22985721,0,0,0,0,0,0,0,0.0648,-0.07,0.00,3.9984,24.60,98.30,3.3096,23.05,78.19,0.00,0.0
2025-06-13 04:31:44,22986749,1,30.5311867,-90.4867757,-7.18,17,0.73,3,0.0645,-0.31,0.00,3.9965,24.90,99.49,3.3098,24.40,78.25,0.00,0.0
2025-06-13 04:31:45,22987823,0,0,0,0,0,0,0,0.0658,-0.21,0.00,3.9975,25.28,101.04,3.3092,23.47,77.64,0.00,0.0
2025-06-13 04:31:46,22989362,0,0,0,0,0,0,0,0.0660,-0.30,0.00,3.9969,26.44,105.65,3.3088,25.61,84.78,0.00,0.0
2025-06-13 04:31:47,22990390,0,0,0,0,0,0,0,0.0643,0.17,0.00,3.9971,26.29,102.94,3.3113,25.20,83.37,0.00,0.0
2025-06-13 04:31:48,22991418,0,0,0,0,0,0,0,0.0652,0.03,0.00,3.9938,26.42,105.56,3.3096,25.67,84.93,0.00,0.0
2025-06-13 04:31:49,22992446,1,30.5311713,-90.4867916,-7.93,15,0.72,3,0.0660,0.00,0.00,3.9951,27.83,111.18,3.3107,26.50,87.71,4.55,0.0
2025-06-13 04:31:51,22993536,0,0,0,0,0,0,0,0.0660,-0.10,0.00,3.9947,26.04,104.03,3.3080,25.50,84.38,0.00,0.0
2025-06-13 04:31:52,22994564,0,0,0,0,0,0,0,0.0660,-0.03,0.00,3.9963,26.75,106.78,3.3086,25.25,83.56,0.00,0.0
2025-06-13 04:31:53,22995592,0,0,0,0,0,0,0,0.0668,-0.05,0.00,3.9951,26.94,107.67,3.3090,25.28,83.68,0.00,0.0
2025-06-13 04:31:54,22996620,0,0,0,0,0,0,0,0.0639,-0.07,0.00,3.9959,25.76,102.91,3.3092,25.32,83.77,0.00,0.0
2025-06-13 04:31:55,22997651,1,30.5311739,-90.4867884,-7.00,15,0.76,3,0.0643,-0.07,0.00,3.9949,27.35,109.31,3.3104,25.16,83.25,0.09,0.0
2025-06-13 04:31:56,22998731,0,0,0,0,0,0,0,0.0656,-0.11,0.00,3.9969,26.71,106.69,3.3076,25.51,84.35,0.00,0.0
2025-06-13 04:31:57,22999759,0,0,0,0,0,0,0,0.0662,-0.05,0.00,3.9963,26.04,104.03,3.3105,25.86,85.60,0.00,0.0
2025-06-13 04:31:58,23000787,0,0,0,0,0,0,0,0.0662,-0.03,0.00,3.9961,26.66,106.54,3.3092,25.57,84.59,0.00,0.0
2025-06-13 04:31:59,23001815,0,0,0,0,0,0,0,0.0652,0.00,0.00,3.9953,25.86,103.33,3.3096,25.22,83.40,0.00,0.0
2025-06-13 04:32:00,23002847,1,30.5311717,-90.4867899,-7.19,15,0.68,3,0.0666,0.01,0.00,3.9943,25.94,103.61,3.3092,25.02,82.82,0.00,0.0
2025-06-13 04:32:01,23003922,0,0,0,0,0,0,0,0.0650,0.10,0.00,3.9955,25.78,105.47,3.3086,25.20,83.40,0.00,0.0
2025-06-13 04:32:02,23004950,0,0,0,0,0,0,0,0.0664,-0.03,0.00,3.9957,26.91,107.57,3.3096,25.18,83.28,0.00,0.0
2025-06-13 04:32:03,23005978,0,0,0,0,0,0,0,0.0650,0.00,0.00,3.9967,25.88,103.42,3.3105,24.86,82.24,0.00,0.0
2025-06-13 04:32:04,23007013,0,0,0,0,0,0,0,0.0664,-0.10,0.00,3.9957,25.16,100.52,3.3100,23.93,79.16,0.00,0.0
2025-06-13 04:32:05,23008041,1,30.5311754,-90.4867845,-7.31,16,0.72,3,0.0664,0.17,0.00,3.9955,24.40,97.50,3.3080,24.65,81.60,0.00,0.0
2025-06-13 04:32:06,23009319,0,0,0,0,0,0,0,0.0650,0.00,0.00,3.9971,24.47,97.81,3.3107,23.93,79.25,0.00,0.0
2025-06-13 04:32:07,23010347,0,0,0,0,0,0,0,0.0645,-0.01,0.00,3.9982,23.97,99.15,3.3092,24.21,80.11,0.00,0.0
2025-06-13 04:32:08,23011375,0,0,0,0,0,0,0,0.0652,0.03,0.00,3.9975,25.84,103.27,3.3088,24.53,81.15,0.00,0.0
2025-06-13 04:32:09,23012405,0,0,0,0,0,0,0,0.0658,0.10,0.00,3.9959,24.53,97.99,3.3096,23.64,78.25,0.00,0.0
2025-06-13 04:32:11,23013434,1,30.5311832,-90.4867717,-6.35,14,0.65,3,0.0656,0.03,0.00,3.9959,24.81,99.76,3.3082,24.60,81.39,0.00,0.0
2025-06-13 04:32:12,23014508,0,0,0,0,0,0,0,0.0639,0.09,0.00,3.9965,24.32,97.72,3.3115,23.72,78.52,0.00,0.0
2025-06-13 04:32:13,23015536,0,0,0,0,0,0,0,0.0664,0.13,0.00,3.9986,25.55,102.08,3.3096,24.58,81.33,0.00,0.0
2025-06-13 04:32:14,23016566,0,0,0,0,0,0,0,0.0676,-0.03,0.00,3.9975,24.86,99.37,3.3107,24.58,81.30,0.00,0.0
2025-06-13 04:32:15,23017594,0,0,0,0,0,0,0,0.0645,0.10,0.00,3.9986,25.67,102.63,3.3096,23.91,79.10,0.00,0.0
2025-06-13 04:32:16,23019191,1,30.5311917,-90.4867582,-5.69,14,0.72,3,0.0658,-0.07,0.00,3.9971,24.99,99.88,3.3100,23.72,78.49,0.00,0.0
2025-06-13 04:32:17,23020268,0,0,0,0,0,0,0,0.0650,-0.07,0.00,3.9977,24.97,99.76,3.3107,23.82,78.80,0.00,0.0
2025-06-13 04:32:18,23021298,0,0,0,0,0,0,0,0.0650,-0.10,0.00,3.9980,24.70,98.72,3.3094,24.03,79.53,0.00,0.0
2025-06-13 04:32:19,23022326,0,0,0,0,0,0,0,0.0658,-0.09,0.00,3.9980,24.34,97.29,3.3098,23.80,78.77,0.00,0.0
2025-06-13 04:32:20,23023354,0,0,0,0,0,0,0,0.0652,-0.03,0.00,3.9973,25.50,101.90,3.3096,23.97,79.32,0.00,0.0
2025-06-13 04:32:22,23024383,1,30.5311914,-90.4867564,-5.71,16,0.65,3,0.0664,0.00,0.00,3.9992,24.65,98.57,3.3102,24.37,80.60,0.00,0.0
2025-06-13 04:32:23,23025461,0,0,0,0,0,0,0,0.0664,0.03,0.00,3.9961,23.97,95.76,3.3094,23.54,77.85,0.00,0.0
2025-06-13 04:32:24,23026492,0,0,0,0,0,0,0,0.0658,-0.07,0.00,3.9984,24.28,97.02,3.3088,23.43,77.51,0.00,0.0
2025-06-13 04:32:25,23027520,0,0,0,0,0,0,0,0.0654,-0.07,0.00,3.9957,24.60,98.27,3.3078,23.77,78.67,0.00,0.0
2025-06-13 04:32:26,23028548,0,0,0,0,0,0,0,0.0648,-0.01,0.00,3.9967,25.01,99.91,3.3094,23.59,78.06,0.00,0.0
2025-06-13 04:32:27,23029576,1,30.5311964,-90.4867502,-5.25,18,0.66,3,0.0648,-0.09,0.00,3.9980,25.73,102.81,3.3094,23.77,78.61,0.00,0.0
2025-06-13 04:32:28,23030654,0,0,0,0,0,0,0,0.0650,-0.05,0.00,3.9965,24.12,96.41,3.3107,24.09,79.74,0.00,0.0
2025-06-13 04:32:29,23031682,0,0,0,0,0,0,0,0.0646,-0.05,0.00,3.9957,25.15,100.46,3.3102,23.98,79.35,0.00,0.0
2025-06-13 04:32:30,23032710,0,0,0,0,0,0,0,0.0654,0.09,0.00,3.9969,24.67,98.57,3.3104,23.49,77.70,0.00,0.0
2025-06-13 04:32:31,23033738,0,0,0,0,0,0,0,0.0648,0.05,0.00,3.9961,25.44,101.65,3.3096,24.35,80.57,0.00,0.0
2025-06-13 04:32:32,23034766,1,30.5311934,-90.4867482,-5.73,18,0.64,3,0.0646,0.05,0.00,3.9947,24.05,96.07,3.3098,23.87,79.01,0.00,0.0
2025-06-13 04:32:33,23035839,0,0,0,0,0,0,0,0.0645,-0.13,0.00,3.9943,26.11,104.28,3.3092,25.02,82.79,0.00,0.0
2025-06-13 04:32:34,23036867,0,0,0,0,0,0,0,0.0670,-0.10,0.00,3.9961,24.81,99.91,3.3102,24.30,80.41,0.00,0.0
2025-06-13 04:32:35,23037895,0,0,0,0,0,0,0,0.0633,-0.10,0.00,3.9977,24.76,98.91,3.3086,24.26,80.26,0.00,0.0
2025-06-13 04:32:36,23038923,0,0,0,0,0,0,0,0.0654,-0.09,0.00,3.9947,24.81,99.06,3.3094,23.91,79.10,0.00,0.0
2025-06-13 04:32:37,23039951,1,30.5311964,-90.4867475,-5.57,17,0.62,3,0.0650,-0.13,0.00,3.9973,25.25,100.86,3.3090,24.16,79.93,0.00,0.0
2025-06-13 04:32:38,23041138,0,0,0,0,0,0,0,0.0656,-0.09,0.00,3.9967,24.70,98.72,3.3098,23.98,79.38,0.00,0.0
2025-06-13 04:32:39,23042166,0,0,0,0,0,0,0,0.0658,-0.15,0.00,3.9975,24.58,98.18,3.3096,24.18,79.99,0.00,0.0
2025-06-13 04:32:40,23043194,0,0,0,0,0,0,0,0.0664,-0.15,0.00,3.9951,25.85,103.27,3.3096,28.66,94.82,0.00,0.0
2025-06-13 04:32:41,23044222,0,0,0,0,0,0,0,0.0664,0.01,0.00,3.9963,27.02,107.94,3.3102,26.31,87.07,0.00,0.0
2025-06-13 04:32:42,23045252,1,30.5312005,-90.4867482,-5.70,19,0.76,3,0.0650,-0.17,0.00,3.9959,25.85,103.36,3.3088,24.88,82.31,0.00,0.0
2025-06-13 04:32:44,23046332,0,0,0,0,0,0,0,0.0660,0.00,0.00,3.9961,27.73,110.87,3.3086,27.08,89.60,0.00,0.0
2025-06-13 04:32:45,23047360,0,0,0,0,0,0,0,0.0648,-0.03,0.00,3.9943,25.88,103.39,3.3078,24.93,82.46,0.00,0.0
2025-06-13 04:32:46,23049061,0,0,0,0,0,0,0,0.0639,0.10,0.00,3.9957,26.84,107.24,3.3094,25.85,85.60,0.00,0.0
2025-06-13 04:32:47,23050091,0,0,0,0,0,0,0,0.0662,-0.05,0.00,3.9955,25.90,103.45,3.3105,25.25,83.59,0.00,0.0
2025-06-13 04:32:48,23051119,1,30.5312138,-90.4867502,-4.77,16,0.63,3,0.0668,0.17,0.00,3.9953,26.36,105.29,3.3107,26.01,86.09,2.93,0.0
2025-06-13 04:32:49,23052203,0,0,0,0,0,0,0,0.0639,0.01,0.00,3.9941,26.57,106.11,3.3100,25.51,84.41,0.00,0.0
2025-06-13 04:32:51,23053231,0,0,0,0,0,0,0,0.0645,-0.11,0.00,3.9947,25.71,102.69,3.3088,24.95,82.52,0.00,0.0
2025-06-13 04:32:52,23054259,0,0,0,0,0,0,0,0.0648,-0.07,0.00,3.9977,27.14,108.37,3.3090,26.06,86.24,0.00,0.0
2025-06-13 04:32:53,23055289,0,0,0,0,0,0,0,0.0670,-0.03,0.00,3.9988,27.05,108.00,3.3092,25.65,84.87,0.00,0.0
2025-06-13 04:32:54,23056317,1,30.5312233,-90.4867453,-3.60,19,0.65,3,0.0658,0.00,0.00,3.9945,27.07,108.09,3.3090,25.28,83.68,0.52,0.0
2025-06-13 04:32:55,23057391,0,0,0,0,0,0,0,0.0645,0.05,0.00,3.9939,26.36,105.26,3.3115,25.01,84.32,0.00,0.0
2025-06-13 04:32:56,23058419,0,0,0,0,0,0,0,0.0646,0.09,0.00,3.9943,26.15,103.18,3.3102,24.81,82.06,0.00,0.0
2025-06-13 04:32:57,23059449,0,0,0,0,0,0,0,0.0656,-0.03,0.00,3.9961,24.42,97.60,3.3092,24.03,79.50,0.00,0.0
2025-06-13 04:32:58,23060477,0,0,0,0,0,0,0,0.0660,-0.03,0.00,3.9963,24.81,99.15,3.3100,23.45,77.61,0.00,0.0
2025-06-13 04:32:59,23061505,1,30.5312296,-90.4867267,-2.03,17,0.66,3,0.0650,-0.19,0.00,3.9951,24.09,99.09,3.3096,23.95,79.28,0.00,0.0
2025-06-13 04:33:00,23062577,0,0,0,0,0,0,0,0.0650,0.01,0.00,3.9957,24.26,99.09,3.3105,23.56,77.97,0.00,0.0
2025-06-13 04:33:01,23063605,0,0,0,0,0,0,0,0.0641,0.11,0.00,3.9959,25.15,100.56,3.3096,24.19,80.05,0.00,0.0
2025-06-13 04:33:02,23064636,0,0,0,0,0,0,0,0.0666,-0.01,0.00,3.9949,24.60,98.24,3.3082,24.39,80.66,0.00,0.0
2025-06-13 04:33:03,23065664,0,0,0,0,0,0,0,0.0662,-0.10,0.00,3.9969,25.80,102.42,3.3098,25.18,83.31,0.00,0.0
2025-06-13 04:33:04,23066692,1,30.5312269,-90.4867179,-1.53,18,0.60,3,0.0658,0.05,0.00,3.9959,25.13,100.46,3.3100,23.41,77.48,0.00,0.0
2025-06-13 04:33:05,23067972,0,0,0,0,0,0,0,0.0648,-0.07,0.00,3.9980,24.78,99.03,3.3094,24.19,80.05,0.00,0.0
2025-06-13 04:33:06,23069003,0,0,0,0,0,0,0,0.0658,0.17,0.00,3.9967,24.81,99.12,3.3100,24.24,80.20,0.00,0.0
2025-06-13 04:33:07,23070031,0,0,0,0,0,0,0,0.0664,0.15,0.00,3.9963,24.67,98.57,3.3092,23.86,78.95,0.00,0.0
2025-06-13 04:33:08,23071059,0,0,0,0,0,0,0,0.0641,-0.07,0.00,3.9965,24.40,97.72,3.3092,23.37,77.33,0.00,0.0
2025-06-13 04:33:09,23072087,1,30.5312398,-90.4867055,-0.43,19,0.65,3,0.0654,-0.28,0.00,3.9963,24.24,96.89,3.3088,23.99,79.44,0.00,0.0
2025-06-13 04:33:11,23073167,0,0,0,0,0,0,0,0.0650,-0.13,0.00,3.9949,24.99,99.85,3.3080,23.91,79.07,0.00,0.0
2025-06-13 04:33:12,23074198,0,0,0,0,0,0,0,0.0660,0.03,0.00,3.9957,24.47,97.78,3.3086,23.84,78.86,0.00,0.0
2025-06-13 04:33:13,23075226,0,0,0,0,0,0,0,0.0650,-0.03,0.00,3.9955,24.32,97.14,3.3074,24.42,80.75,0.00,0.0
2025-06-13 04:33:14,23076258,0,0,0,0,0,0,0,0.0641,0.05,0.00,3.9975,24.92,99.61,3.3098,24.05,79.56,0.00,0.0
2025-06-13 04:33:15,23077286,1,30.5312456,-90.4866900,0.39,19,0.62,3,0.0646,0.07,0.00,3.9969,24.16,96.53,3.3070,23.98,79.38,0.00,0.0
2025-06-13 04:33:16,23078363,0,0,0,0,0,0,0,0.0648,0.03,0.00,3.9969,23.64,94.48,3.3092,23.74,78.52,0.00,0.0
2025-06-13 04:33:17,23079462,0,0,0,0,0,0,0,0.0650,0.11,0.00,3.9957,24.76,98.91,3.3104,24.07,79.65,0.00,0.0
2025-06-13 04:33:18,23080490,0,0,0,0,0,0,0,0.0648,-0.09,0.00,3.9984,25.13,100.43,3.3094,24.16,79.96,0.00,0.0
2025-06-13 04:33:19,23081518,0,0,0,0,0,0,0,0.0627,-0.11,0.00,3.9975,25.23,100.86,3.3094,23.74,78.55,0.00,0.0
2025-06-13 04:33:20,23082546,1,30.5312402,-90.4866811,-0.71,19,0.68,3,0.0658,0.00,0.00,3.9980,24.24,96.89,3.3096,23.10,76.45,0.00,0.0
2025-06-13 04:33:21,23083616,0,0,0,0,0,0,0,0.0654,-0.01,0.00,3.9963,25.86,103.33,3.3094,25.34,83.83,0.00,0.0
2025-06-13 04:33:22,23084644,0,0,0,0,0,0,0,0.0645,-0.10,0.00,3.9969,25.71,99.70,3.3092,23.78,78.70,0.00,0.0
2025-06-13 04:33:23,23085672,0,0,0,0,0,0,0,0.0678,-0.10,0.00,3.9979,24.81,99.18,3.3092,23.89,79.04,0.00,0.0
2025-06-13 04:33:24,23086700,0,0,0,0,0,0,0,0.0666,-0.05,0.00,3.9973,24.18,96.62,3.3086,23.98,78.74,0.00,0.0
2025-06-13 04:33:25,23087730,1,30.5312342,-90.4866749,-1.01,16,0.66,3,0.0662,-0.11,0.00,3.9969,24.49,97.87,3.3102,23.77,78.64,0.00,0.0
2025-06-13 04:33:26,23088906,0,0,0,0,0,0,0,0.0648,-0.05,0.00,3.9973,25.15,100.49,3.3100,24.51,81.12,0.00,0.0
2025-06-13 04:33:27,23089934,0,0,0,0,0,0,0,0.0654,-0.05,0.00,3.9967,24.30,97.14,3.3100,23.99,79.41,0.00,0.0
2025-06-13 04:33:28,23090962,0,0,0,0,0,0,0,0.0668,-0.24,0.00,3.9973,24.37,97.38,3.3098,24.53,81.18,0.00,0.0
2025-06-13 04:33:29,23091990,0,0,0,0,0,0,0,0.0635,-0.05,0.00,3.9979,24.60,98.30,3.3088,23.77,78.61,0.00,0.0
2025-06-13 04:33:30,23093020,1,30.5312233,-90.4866757,-1.28,18,0.71,3,0.0654,0.00,0.00,3.9977,24.53,98.02,3.3107,23.31,77.09,0.00,0.0
2025-06-13 04:33:32,23094095,0,0,0,0,0,0,0,0.0664,-0.03,0.00,3.9971,23.82,95.18,3.3125,23.61,78.16,0.00,0.0
2025-06-13 04:33:33,23095123,0,0,0,0,0,0,0,0.0650,-0.11,0.00,3.9969,24.60,98.30,3.3096,23.82,78.86,0.00,0.0
2025-06-13 04:33:34,23096151,0,0,0,0,0,0,0,0.0666,-0.15,0.00,3.9963,24.74,98.88,3.3090,24.28,80.32,0.00,0.0
2025-06-13 04:33:35,23097182,0,0,0,0,0,0,0,0.0678,-0.01,0.00,3.9965,24.40,97.53,3.3096,24.45,80.93,0.00,0.0
2025-06-13 04:33:36,23098210,1,30.5312214,-90.4866716,-0.49,17,0.66,3,0.0658,-0.11,0.00,3.9965,25.01,99.91,3.3107,24.55,81.27,0.00,0.0
2025-06-13 04:33:37,23099281,0,0,0,0,0,0,0,0.0637,-0.10,0.00,3.9961,23.84,95.25,3.3107,24.35,80.57,0.00,0.0
2025-06-13 04:33:38,23100309,0,0,0,0,0,0,0,0.0662,0.15,0.00,3.9973,24.39,97.44,3.3094,23.59,78.12,0.00,0.0
2025-06-13 04:33:39,23101337,0,0,0,0,0,0,0,0.0656,-0.24,0.00,3.9945,24.82,99.15,3.3102,23.57,78.00,0.00,0.0
2025-06-13 04:33:40,23102368,0,0,0,0,0,0,0,0.0680,0.15,0.00,3.9959,24.39,97.41,3.3086,23.52,77.79,0.00,0.0
2025-06-13 04:33:41,23103396,1,30.5312268,-90.4866623,0.58,17,0.70,3,0.0641,-0.15,0.00,3.9951,24.67,98.57,3.3094,23.51,77.82,0.00,0.0
2025-06-13 04:33:42,23104465,0,0,0,0,0,0,0,0.0639,-0.03,0.00,3.9977,25.74,102.87,3.3092,25.27,83.62,0.00,0.0
2025-06-13 04:33:43,23105493,0,0,0,0,0,0,0,0.0645,0.05,0.00,3.9953,25.88,102.05,3.3094,25.09,83.07,0.00,0.0
2025-06-13 04:33:44,23106524,0,0,0,0,0,0,0,0.0656,0.07,0.00,3.9961,25.50,101.90,3.3084,23.82,78.83,0.00,0.0
2025-06-13 04:33:45,23107552,0,0,0,0,0,0,0,0.0643,-0.03,0.00,3.9967,25.42,101.59,3.3090,23.86,79.01,0.00,0.0
2025-06-13 04:33:46,23108844,1,30.5312435,-90.4866323,4.13,13,0.74,3,0.0662,-0.23,0.00,3.9959,24.70,98.72,3.3096,23.80,78.77,0.00,0.0
2025-06-13 04:33:47,23109918,0,0,0,0,0,0,0,0.0668,-0.03,0.00,3.9986,25.11,100.34,3.3105,24.12,79.80,0.00,0.0
2025-06-13 04:33:49,23110951,0,0,0,0,0,0,0,0.0643,0.11,0.00,3.9980,25.23,101.53,3.3105,24.51,81.12,0.00,0.0
2025-06-13 04:33:50,23111981,0,0,0,0,0,0,0,0.0660,0.03,0.00,3.9949,26.25,108.95,3.3109,25.94,85.82,0.00,0.0
2025-06-13 04:33:51,23113009,0,0,0,0,0,0,0,0.0654,-0.07,0.00,3.9953,25.76,102.94,3.3102,24.72,81.76,0.00,0.0
2025-06-13 04:33:52,23114037,1,30.5312459,-90.4866287,4.64,14,0.86,3,0.0664,-0.03,0.00,3.9955,26.22,104.74,3.3084,25.59,84.69,1.53,0.0
2025-06-13 04:33:53,23115118,0,0,0,0,0,0,0,0.0633,-0.10,0.00,3.9939,26.86,109.31,3.3094,25.41,84.14,0.00,0.0
2025-06-13 04:33:54,23116148,0,0,0,0,0,0,0,0.0652,0.07,0.00,3.9951,26.75,106.84,3.3100,26.61,88.01,0.00,0.0
2025-06-13 04:33:55,23117176,0,0,0,0,0,0,0,0.0646,-0.05,0.00,3.9949,27.67,110.50,3.3100,26.69,88.29,0.00,0.0
2025-06-13 04:33:56,23118204,0,0,0,0,0,0,0,0.0645,0.05,0.00,3.9947,26.03,103.94,3.3092,25.41,84.05,0.00,0.0
2025-06-13 04:33:57,23119232,1,30.5312454,-90.4866292,4.85,17,0.65,3,0.0656,-0.03,0.00,3.9949,27.70,110.75,3.3098,27.63,91.37,8.21,0.0
2025-06-13 04:33:58,23120311,0,0,0,0,0,0,0,0.0664,-0.07,0.00,3.9971,26.33,105.22,3.3090,25.28,83.65,0.00,0.0
2025-06-13 04:33:59,23121339,0,0,0,0,0,0,0,0.0664,0.01,0.00,3.9965,27.54,110.08,3.3100,25.55,84.56,0.00,0.0
2025-06-13 04:34:00,23122368,0,0,0,0,0,0,0,0.0658,0.01,0.00,3.9971,26.24,104.86,3.3098,25.44,84.20,0.00,0.0
2025-06-13 04:34:01,23123396,0,0,0,0,0,0,0,0.0662,0.05,0.00,3.9926,27.03,107.85,3.3096,26.42,87.40,0.00,0.0
2025-06-13 04:34:02,23124424,1,30.5312374,-90.4866373,3.90,17,0.65,3,0.0639,0.00,0.00,3.9951,27.65,110.41,3.3080,26.66,88.20,5.04,0.0
2025-06-13 04:34:03,23125499,0,0,0,0,0,0,0,0.0656,-0.09,0.00,3.9943,26.24,104.77,3.3098,25.63,84.84,0.00,0.0
2025-06-13 04:34:04,23126527,0,0,0,0,0,0,0,0.0666,-0.03,0.00,3.9941,25.82,105.07,3.3096,25.51,84.41,0.00,0.0
2025-06-13 04:34:05,23127555,0,0,0,0,0,0,0,0.0652,-0.26,0.00,3.9963,26.79,107.06,3.3082,25.99,85.97,0.00,0.0
2025-06-13 04:34:06,23128583,0,0,0,0,0,0,0,0.0648,0.13,0.00,3.9957,24.34,97.23,3.3123,24.22,80.23,0.00,0.0
2025-06-13 04:34:07,23129611,1,30.5312295,-90.4866446,2.34,18,0.66,3,0.0664,-0.03,0.00,3.9959,24.30,98.63,3.3105,23.77,78.67,0.00,0.0
2025-06-13 04:34:08,23130690,0,0,0,0,0,0,0,0.0664,-0.24,0.00,3.9979,24.65,98.54,3.3105,23.78,78.64,0.00,0.0
2025-06-13 04:34:09,23131718,0,0,0,0,0,0,0,0.0637,-0.19,0.00,3.9969,24.86,100.28,3.3105,24.16,79.93,0.00,0.0
2025-06-13 04:34:10,23132746,0,0,0,0,0,0,0,0.0654,0.15,0.00,3.9969,25.80,103.09,3.3102,23.84,78.89,0.00,0.0
2025-06-13 04:34:11,23133774,0,0,0,0,0,0,0,0.0652,0.00,0.00,3.9961,24.14,96.44,3.3105,24.67,81.63,0.00,0.0
2025-06-13 04:34:12,23134805,1,30.5312145,-90.4866618,-0.53,18,0.70,3,0.0660,-0.03,0.00,3.9977,24.76,97.63,3.3119,23.40,77.42,0.00,0.0
2025-06-13 04:34:14,23135881,0,0,0,0,0,0,0,0.0646,0.00,0.00,3.9945,27.33,109.16,3.3096,25.09,83.04,0.00,0.0
2025-06-13 04:34:15,23136909,0,0,0,0,0,0,0,0.0648,0.07,0.00,3.9939,27.72,107.48,3.3104,26.40,87.37,0.00,0.0
2025-06-13 04:34:16,23137937,0,0,0,0,0,0,0,0.0670,0.00,0.00,3.9955,28.56,114.07,3.3109,26.50,87.74,0.00,0.0
2025-06-13 04:34:17,23139644,0,0,0,0,0,0,0,0.0676,-0.01,0.00,3.9971,25.86,103.36,3.3105,24.81,82.09,0.00,0.0
2025-06-13 04:34:18,23140672,1,30.5312033,-90.4866738,-4.69,19,0.91,3,0.0660,0.09,0.00,3.9969,27.08,108.15,3.3092,25.78,85.30,2.14,0.0
2025-06-13 04:34:19,23141688,0,0,0,0,0,0,0,0.0660,-0.07,0.00,3.9951,26.48,105.80,3.3104,25.76,85.27,0.00,0.0
2025-06-13 04:34:20,23142716,0,0,0,0,0,0,0,0.0660,-0.17,0.00,3.9955,26.57,106.17,3.3092,25.28,83.65,0.00,0.0
2025-06-13 04:34:21,23143744,0,0,0,0,0,0,0,0.0662,-0.10,0.00,3.9959,25.46,101.68,3.3102,24.88,82.34,0.00,0.0
2025-06-13 04:34:22,23144782,0,0,0,0,0,0,0,0.0654,-0.05,0.00,3.9967,25.92,103.55,3.3113,26.15,86.58,0.00,0.0
